locus_tag, sites, diversity
ECB_02088,285,0.00485875706215
ECB_02091,313,0.00568220790238
ECB_02092,232,0.037280829924
ECB_02095,351,0.0691148775895
ECB_02096,563,0.00823875324884
ECB_02104,249,0.0223946633994
ECB_02105,188,0.000850462796009
ECB_02106,518,0.0124391946426
ECB_02108,364,0.00745793754268
ECB_02109,341,0.00698676209885
ECB_02110,529,0.00949131182382
ECB_02112,396,0.00757575757576
ECB_02113,263,0.00443599493029
ECB_02114,586,0.0072144771601
ECB_02116,335,0.00191415802344
ECB_02118,586,0.000650778041303
ECB_02120,225,0.0117664783427
ECB_02121,350,0.0130363196126
ECB_02122,209,0.00908279944854
ECB_02123,647,0.00279866223072
ECB_02124,159,0.00062893081761
ECB_02127,220,0.0026990241397
ECB_02128,207,0.0113785856601
ECB_02129,200,0.000799435028249
ECB_02130,156,0.00913733159496
ECB_02131,287,0.00364967814327
ECB_02132,231,0.00136473695796
ECB_02133,828,0.00316602527362
ECB_02134,87,0.00544191181246
ECB_02137,548,0.00531052826921
ECB_02138,547,0.0213573782006
ECB_02139,216,0.0186963799958
ECB_02141,351,0.0103674730793
ECB_02152,258,0.0114111154907
ECB_02157,875,0.00179047619048
ECB_02158,256,0.0166556320621
ECB_02159,1256,0.100162834215
ECB_02160,761,0.00172906597771
ECB_02161,420,0.014991928975
ECB_02163,216,0.0118539443398
ECB_02165,371,0.0106461388521
ECB_02166,452,0.00349857507125
ECB_02167,542,0.004419705214
ECB_02168,443,0.0243983624747
ECB_02169,396,0.0200636306569
ECB_02170,332,0.0579861820162
ECB_02175,402,0.0118250555134
ECB_02177,141,0.0331089473895
ECB_02178,219,0.026927740371
ECB_02179,390,0.0236143705635
ECB_02180,322,0.00525669368705
ECB_02182,296,0.0123434875554
ECB_02183,550,0.00775346687211
ECB_02185,222,0.0729500687128
ECB_02187,451,0.0210893557318
ECB_02189,285,0.00152839726435
ECB_02190,252,0.0344834543987
ECB_02191,619,0.0263766052408
ECB_02192,431,0.0111644185772
ECB_02194,155,0.0581811554584
ECB_02198,167,0.00891437464055
ECB_02201,485,0.0362478886365
ECB_02202,509,0.00212780127202
ECB_02203,613,0.00240274283186
ECB_02204,100,0.0
ECB_02205,184,0.000356177843282
ECB_02206,180,0.0
ECB_02207,325,0.00137505432421
ECB_02208,910,0.00427578071646
ECB_02209,445,0.00199073192408
ECB_02210,166,0.00126267782996
ECB_02211,600,0.00343502824859
ECB_02212,220,0.000151515151515
ECB_02213,147,0.00221376686268
ECB_02214,312,0.00447269303202
ECB_02215,405,0.000710050917207
ECB_02216,199,0.00501660846606
ECB_02218,222,0.00739044128875
ECB_02220,154,0.0187541272287
ECB_02225,184,0.00448906902481
ECB_02227,215,0.00973590855341
ECB_02228,120,0.000823917137476
ECB_02229,297,0.0145941524473
ECB_02231,257,0.0026380003957
ECB_02232,238,0.0120329487727
ECB_02233,260,0.0182312038244
ECB_02234,260,0.00143850499783
ECB_02236,189,0.00540459749499
ECB_02237,505,0.00190076634782
ECB_02238,162,0.00354676710609
ECB_02239,220,0.0173600410889
ECB_02240,422,0.00481430904758
ECB_02241,304,0.0122788432947
ECB_02242,219,0.0270799473725
ECB_02243,270,0.00444235195648
ECB_02244,337,0.0052104813157
ECB_02245,385,0.0109487123046
ECB_02248,406,0.000967131446383
ECB_02249,688,0.0357451386152
ECB_02252,269,0.00226618780585
ECB_02253,274,0.0113179924945
ECB_02254,362,0.0032649748728
ECB_02255,421,0.075206999745
ECB_02257,328,0.464329268293
ECB_02259,162,0.379723791588
ECB_02260,208,0.361641677532
ECB_02261,299,0.146333352229
ECB_02263,252,0.159895973455
ECB_02264,161,0.009548373513
ECB_02265,714,0.0196925097723
ECB_02266,436,0.0107849997408
ECB_02268,456,0.0714664486074
ECB_02272,251,0.00294190469759
ECB_02273,310,0.00630945872061
ECB_02284,416,0.0067389178618
ECB_02285,211,0.0182959809356
ECB_02288,328,0.0139210417528
ECB_02289,412,0.00174291042729
ECB_02290,565,0.00538273086346
ECB_02292,285,0.0216949152542
ECB_02294,345,0.0116482436748
ECB_02295,361,0.0328982581342
ECB_02296,415,0.00473487169015
ECB_02298,321,0.00373479768379
ECB_02304,119,0.0223424963206
ECB_02305,130,0.0379009126467
ECB_02306,471,0.00334784746962
ECB_02309,332,0.00346810972704
ECB_02311,671,0.0055149999579
ECB_02312,349,0.0181778446894
ECB_02314,327,0.000812038908758
ECB_02316,575,0.00585212478507
ECB_02317,169,0.000768896466419
ECB_02318,283,0.00906550078856
ECB_02321,303,0.0132628517089
ECB_02322,365,0.00534323968733
ECB_02323,291,0.034738967519
ECB_02324,277,0.00581696546942
ECB_02325,338,0.00623307592017
ECB_02326,285,0.00667261373773
ECB_02328,298,0.0180696166534
ECB_02329,474,0.00854013206513
ECB_02332,191,0.00928210133996
ECB_02334,178,0.0227861359741
ECB_02335,289,0.00559497976658
ECB_02336,300,0.0111337099812
ECB_02337,350,0.00722679580307
ECB_02338,168,0.00838041431262
ECB_02339,219,0.014810515182
ECB_02343,408,0.00740417635981
ECB_02344,404,0.0163771885663
ECB_02345,278,0.0140308092509
ECB_02346,467,0.00822898897882
ECB_02347,95,0.00220636336604
ECB_02349,338,0.010477050112
ECB_02350,269,0.0271627496692
ECB_02351,233,0.020011638903
ECB_02352,159,0.0108232953132
ECB_02353,135,0.0518644067797
ECB_02354,759,0.00251892543713
ECB_02355,316,0.00121933776729
ECB_02358,200,0.0184265536723
ECB_02360,577,0.0188614399436
ECB_02362,118,0.0216365029206
ECB_02363,375,0.00517062146893
ECB_02365,240,0.0106520715631
ECB_02366,671,0.0289364890921
ECB_02367,287,0.011584873718
ECB_02368,240,0.00221986817326
ECB_02369,345,0.00429051011218
ECB_02370,298,0.00404201266447
ECB_02371,216,0.0226407198159
ECB_02372,156,0.0
ECB_02385,353,0.00495510635233
ECB_02386,487,0.0031960927621
ECB_02388,248,0.0196441589211
ECB_02389,443,0.00523013352718
ECB_02390,217,0.00153609831029
ECB_02391,350,0.0102986279257
ECB_02392,212,0.00537789148278
ECB_02393,690,0.00124048145419
ECB_02394,513,0.00278961685444
ECB_02397,172,0.00781434765471
ECB_02399,525,0.00113747645951
ECB_02400,511,0.01573297069
ECB_02403,503,0.00540148936887
ECB_02404,392,0.0109549752104
ECB_02405,206,0.00800010970325
ECB_02406,424,0.0015483423942
ECB_02407,372,0.000615090213231
ECB_02408,338,0.0284658843981
ECB_02409,384,0.0013962452919
ECB_02412,1653,0.0126262470905
ECB_02413,334,0.0196217734023
ECB_02414,276,0.0186174568083
ECB_02415,427,0.00761322589608
ECB_02417,111,0.00583804143126
ECB_02418,634,0.00426758630523
ECB_02419,176,0.00459681561376
ECB_02420,109,0.00315658529
ECB_02421,128,0.000512005649718
ECB_02422,412,0.00415089682409
ECB_02423,162,0.00112994350282
ECB_02424,246,0.00248266041982
ECB_02428,379,0.00408747372658
ECB_02436,290,0.0241028638223
ECB_02438,332,0.00721870532979
ECB_02439,509,0.0115802559577
ECB_02442,399,0.0108604845447
ECB_02444,396,0.00461108257718
ECB_02446,457,0.00750534683331
ECB_02447,239,0.0202657021961
ECB_02448,496,0.0251070712593
ECB_02449,1347,0.00760216257932
ECB_02453,178,0.0380562432553
ECB_02455,306,0.0125733909383
ECB_02456,94,0.0359297992547
ECB_02458,248,0.00985739019501
ECB_02459,242,0.00256805341551
ECB_02460,301,0.00253955740751
ECB_02461,226,0.00988200589971
ECB_02462,324,0.00181697705238
ECB_02463,599,0.000840383690331
ECB_02464,159,0.0113562875315
ECB_02465,318,0.00256724585154
ECB_02466,216,0.00592174094999
ECB_02467,202,0.00846059182189
ECB_02469,285,0.0575398949351
ECB_02470,444,0.00103450908536
ECB_02473,127,0.00382134436585
ECB_02474,229,0.00719907236079
ECB_02476,139,0.00119091167744
ECB_02477,249,0.0260567694507
ECB_02479,452,0.00174491275436
ECB_02482,861,0.00266475061845
ECB_02483,243,0.028529910953
ECB_02484,326,0.00740702228692
ECB_02485,245,0.000272108843537
ECB_02488,386,0.00403383975879
ECB_02489,373,0.00354432680511
ECB_02490,379,0.00516226167583
ECB_02491,179,0.0337468042799
ECB_02492,172,0.00745302851137
ECB_02493,408,0.0137836490528
ECB_02494,160,0.0298552259887
ECB_02495,115,0.0
ECB_02496,255,0.0197141907611
ECB_02497,185,0.0143197434723
ECB_02498,102,0.0189431704885
ECB_02499,453,0.000436512390716
ECB_02503,292,0.00795023604984
ECB_02504,553,0.00653037872519
ECB_02505,113,0.0869156542173
ECB_02507,158,0.0348244296646
ECB_02508,160,0.000625
ECB_02518,428,0.0117891652146
ECB_02519,487,0.0103887516096
ECB_02520,226,0.00810209489526
ECB_02521,149,0.0049368672506
ECB_02523,99,0.0119728357016
ECB_02524,174,0.0415481524774
ECB_02525,134,0.00486550299351
ECB_02526,149,0.00516437265385
ECB_02527,114,0.00144216473387
ECB_02530,136,0.00582834828847
ECB_02531,714,0.0181550586336
ECB_02534,354,0.00410641897284
ECB_02535,330,0.0045865434001
ECB_02537,245,0.0116730081863
ECB_02538,111,0.0106581157429
ECB_02541,515,0.00198233777632
ECB_02543,518,0.0123235826626
ECB_02548,166,0.00416921924988
ECB_02550,166,0.00653801647267
ECB_02551,396,0.0245420304742
ECB_02558,321,0.0110213492441
ECB_02559,529,0.0109971911612
ECB_02561,377,0.0161219259992
ECB_02567,156,0.0101731131392
ECB_02568,136,0.00734878697242
ECB_02569,255,0.0167918466822
ECB_02570,180,0.00926239799121
ECB_02572,307,0.00554850107657
ECB_02573,608,0.00448353404698
ECB_02574,203,0.0114886866494
ECB_02575,153,0.00516967615672
ECB_02576,120,0.0154943502825
ECB_02577,290,0.00236898499903
ECB_02578,90,0.0
ECB_02579,373,0.00344435861317
ECB_02580,336,0.0283343422115
ECB_02581,704,0.00552211736004
ECB_02582,117,0.0246124873244
ECB_02583,860,0.00372224412035
ECB_02592,379,0.0103304861142
ECB_02593,208,0.0173239895698
ECB_02594,268,0.010466734126
ECB_02595,349,0.00900393375747
ECB_02596,159,0.00547205344135
ECB_02597,236,0.0066288422867
ECB_02598,103,0.00386155449509
ECB_02599,107,0.0282961085591
ECB_02600,201,0.00514939427158
ECB_02601,475,0.00446268212905
ECB_02602,302,0.00469749691323
ECB_02603,345,0.00828952755261
ECB_02607,244,0.00770352875799
ECB_02609,599,0.00710317572602
ECB_02610,149,0.0408448033974
ECB_02611,433,0.0287287483201
ECB_02612,98,0.0857949959645
ECB_02617,484,0.0206109632535
ECB_02618,286,0.0374461696496
ECB_02620,492,0.0148075421432
ECB_02622,223,0.00547743913253
ECB_02624,432,7.71604938272e-05
ECB_02625,545,0.000303737106723
ECB_02626,263,0.00308264054478
ECB_02632,446,0.0110980213321
ECB_02634,450,0.00180665411174
ECB_02635,149,0.011098471922
ECB_02637,109,0.0158192090395
ECB_02638,181,0.0189842994038
ECB_02639,282,0.00897143086108
ECB_02640,454,0.00195002364419
ECB_02643,281,0.0651567243702
ECB_02644,383,0.00597276924666
ECB_02653,591,0.00415459768467
ECB_02655,140,0.00046811945117
ECB_02656,246,0.0148959625189
ECB_02658,131,0.0182947341183
ECB_02659,305,0.000109289617486
ECB_02661,413,0.0156659963612
ECB_02662,147,0.0168223221492
ECB_02663,268,0.00797284762628
ECB_02666,443,0.00542780987361
ECB_02667,608,0.0056218406185
ECB_02668,1183,0.0121428332641
ECB_02669,962,0.00621527655426
ECB_02670,1122,0.00451121383325
ECB_02671,115,0.0297912060919
ECB_02672,135,0.0483406570412
ECB_02673,267,0.0661440148966
ECB_02675,264,0.000727615134395
ECB_02676,291,0.000114547537228
ECB_02677,748,0.00182407323484
ECB_02678,176,0.00819209039548
ECB_02679,229,0.00600991784472
ECB_02680,237,0.00028129395218
ECB_02682,346,0.00480879135234
ECB_02683,397,0.0105423444193
ECB_02684,719,0.00481679671232
ECB_02685,343,0.00495132677768
ECB_02686,420,0.00517756255044
ECB_02687,311,0.01198975421
ECB_02688,355,0.0145937773534
ECB_02691,278,0.0160915335528
ECB_02692,396,0.00609199338013
ECB_02693,409,0.0119762960507
ECB_02698,259,0.02097593962
ECB_02699,765,0.0134234334035
ECB_02700,292,0.0167227768749
ECB_02702,592,0.00731027637807
ECB_02705,403,0.00106825924212
ECB_02706,465,0.009250956807
ECB_02708,541,0.00365926250822
ECB_02709,256,0.079504325565
ECB_02710,192,0.0291519538606
ECB_02712,442,0.011790270215
ECB_02713,259,0.00931658050302
ECB_02715,485,0.0143258197915
ECB_02716,479,0.0153792623521
ECB_02720,525,0.0373785310734
ECB_02721,182,0.0362916744273
ECB_02724,577,0.0110869586503
ECB_02725,236,0.00868763765202
ECB_02726,298,0.00876274978197
ECB_02727,173,0.000764181444107
ECB_02730,326,0.0110238813213
ECB_02731,219,0.000451461445193
ECB_02733,498,0.0221518843737
ECB_02735,985,0.00489317158508
ECB_02736,130,0.00601477618427
ECB_02738,400,0.0201129943503
ECB_02739,392,0.0165816326531
ECB_02740,441,0.0104731158
ECB_02741,194,0.00428388374396
ECB_02742,109,0.0
ECB_02744,410,0.000389968306463
ECB_02745,243,0.0219362488666
ECB_02747,297,0.000557362704255
ECB_02753,246,0.0118919663773
ECB_02754,211,0.0191394221758
ECB_02755,291,0.00486729959035
ECB_02756,452,0.0101707414629
ECB_02757,408,0.00396864960674
ECB_02758,367,0.00360689050016
ECB_02760,169,0.0260722762678
ECB_02766,325,0.0675132551065
ECB_02767,306,0.00286178501532
ECB_02768,662,0.0106218102992
ECB_02772,384,0.0
ECB_02774,183,0.0344416658948
ECB_02776,243,0.00342005533468
ECB_02777,316,0.0129335621827
ECB_02778,211,0.0340643157416
ECB_02779,138,0.00642757717187
ECB_02780,351,0.0359103127465
ECB_02782,188,0.000525904555836
ECB_02784,197,0.0134990966188
ECB_02785,378,0.0162690939527
ECB_02786,335,0.0193388987267
ECB_02788,239,0.00115594638678
ECB_02789,118,0.00914009384277
ECB_02790,239,0.00557643665934
ECB_02791,360,0.0123540489642
ECB_02793,360,0.00411330822348
ECB_02864,620,0.00479041370512
ECB_02865,304,0.0297149122807
ECB_02867,131,0.0232802863674
ECB_02868,162,0.00703773453303
ECB_02869,164,0.00755477470029
ECB_02870,567,0.000834005918752
ECB_02871,392,0.00208837772397
ECB_02872,328,0.00700013779799
ECB_02877,174,0.0216377686863
ECB_02878,295,0.00318490855118
ECB_02879,141,0.000236406619385
ECB_02880,244,0.00300314902288
ECB_02881,440,0.0322675911659
ECB_02882,219,0.000304414003044
ECB_02883,375,0.0560542372881
ECB_02884,387,0.0031942072147
ECB_02885,275,0.00400410888546
ECB_02887,85,0.0090395480226
ECB_02888,739,0.00269795035282
ECB_02890,245,0.0127937276606
ECB_02891,752,0.00160926794086
ECB_02895,160,0.0168467514124
ECB_02896,149,0.0191483714405
ECB_02897,219,0.00536594174857
ECB_02902,630,0.00130391893104
ECB_02903,193,0.000518134715026
ECB_02904,275,0.0204540318439
ECB_02905,140,0.0
ECB_02906,209,0.00078122888114
ECB_02907,506,0.00398159933901
ECB_02909,234,0.0574870829108
ECB_02910,386,0.00152074002517
ECB_02911,271,0.0300164696562
ECB_02912,271,0.00714866470699
ECB_02913,217,0.00252024265146
ECB_02922,477,0.00187257932701
ECB_02923,970,0.019877686528
ECB_02924,442,0.0156440933609
ECB_02925,206,0.00271515550436
ECB_02926,412,0.0113679995612
ECB_02927,292,0.0163067874004
ECB_02928,123,0.00502962656745
ECB_02929,205,0.0
ECB_02930,328,0.0295077166873
ECB_02931,303,0.00674982752513
ECB_02933,487,0.00878664485667
ECB_02934,337,0.00314506529866
ECB_02936,581,0.00107159874364
ECB_02937,613,0.0157897162238
ECB_02939,259,0.0142071853936
ECB_02940,207,0.00908048800459
ECB_02942,496,0.0490067432112
ECB_02944,327,0.0100019005166
ECB_02945,1089,0.0106939969806
ECB_02946,150,0.0226666666667
ECB_02947,477,0.00211420246598
ECB_02948,356,0.00963467276074
ECB_02950,672,0.0110917742803
ECB_02953,388,0.00731259828761
ECB_02957,321,0.00486298115001
ECB_02958,414,0.00590627473457
ECB_02959,184,0.00896585605502
ECB_02960,495,0.00456086286595
ECB_02961,491,0.00297904656702
ECB_02963,263,0.00580009022363
ECB_02964,220,0.000606060606061
ECB_02965,127,0.0201654877886
ECB_02966,127,0.0134659015081
ECB_02968,157,0.0164849400842
ECB_02970,160,0.10436440678
ECB_02972,129,0.0180090220295
ECB_02974,298,0.00211200849354
ECB_02975,233,0.0290802841832
ECB_02977,436,0.00685740942311
ECB_02980,150,0.0316459510358
ECB_02983,443,0.00160309140299
ECB_02984,329,0.00314083080041
ECB_02989,408,0.0393707765592
ECB_02990,299,0.00614855544848
ECB_02991,256,0.00332362288136
ECB_02996,274,0.0055321868943
ECB_02997,426,0.00933396992122
ECB_02998,169,0.0190886905359
ECB_03003,384,0.0107359345574
ECB_03004,286,0.00113389435423
ECB_03005,158,0.00754845169134
ECB_03007,290,0.0154529514904
ECB_03013,287,0.00598830685643
ECB_03015,131,0.02759736059
ECB_03016,196,0.00812867519889
ECB_03017,191,0.00243440707546
ECB_03019,226,0.0231488425579
ECB_03023,167,0.000392435468047
ECB_03024,182,0.0120196187993
ECB_03025,340,0.00678630774344
ECB_03026,298,0.0105771053729
ECB_03027,335,0.00477780588583
ECB_03028,414,0.0158983596714
ECB_03029,655,0.011269245698
ECB_03030,294,0.00065336869211
ECB_03031,740,0.0200877996641
ECB_03032,89,0.00174569923189
ECB_03033,314,0.00116952751089
ECB_03034,143,0.0025641025641
ECB_03035,890,0.000634164920967
ECB_03036,495,0.000809222165154
ECB_03037,154,0.032599603786
ECB_03038,447,0.00332916240094
ECB_03040,126,0.0139583893821
ECB_03041,445,0.00219005903637
ECB_03042,282,0.00138838802741
ECB_03044,209,0.00845295055821
ECB_03046,158,0.000210970464135
ECB_03047,477,0.00479337668337
ECB_03048,390,0.00292916123425
ECB_03049,335,0.0114427860697
ECB_03052,323,0.0022686326984
ECB_03053,92,0.0048145418816
ECB_03058,188,0.00563168650078
ECB_03059,260,0.0
ECB_03060,269,0.000123915737299
ECB_03061,325,0.0259939156888
ECB_03062,335,0.00416223964921
ECB_03063,188,0.00329967544176
ECB_03064,191,0.00135474901648
ECB_03065,192,0.00753001412429
ECB_03066,241,0.000138312586445
ECB_03067,477,0.00146987409539
ECB_03068,95,0.0
ECB_03069,171,0.011395248951
ECB_03070,284,0.000234741784038
ECB_03071,106,0.0131968873254
ECB_03072,210,0.00757062146893
ECB_03073,242,0.010094784517
ECB_03074,220,0.00774268104777
ECB_03076,320,0.0151765536723
ECB_03081,154,0.0193777973439
ECB_03082,304,0.0256337347606
ECB_03083,243,0.0104229150682
ECB_03084,506,0.00716486902928
ECB_03085,297,0.00160931347372
ECB_03086,263,0.0176279779167
ECB_03088,165,0.00577983222051
ECB_03089,212,0.000309135486622
ECB_03090,130,0.0
ECB_03091,142,0.0
ECB_03092,375,0.0124188323917
ECB_03094,469,0.00748196065676
ECB_03095,355,0.00418556536962
ECB_03096,334,0.00670354206841
ECB_03097,156,0.00336085759815
ECB_03101,310,0.0150027337343
ECB_03102,90,0.0905775266792
ECB_03103,309,0.00477940504269
ECB_03104,481,0.00146939638465
ECB_03105,1266,0.0175600896101
ECB_03106,489,0.000340831629175
ECB_03107,197,0.0123548137314
ECB_03108,162,0.00514403292181
ECB_03110,372,0.00415223862463
ECB_03111,646,0.00933777614525
ECB_03112,324,0.00858094440957
ECB_03113,156,0.000840214399536
ECB_03114,449,0.00260088331886
ECB_03116,485,0.0039815947347
ECB_03117,293,0.00156186729913
ECB_03118,321,0.0190083953746
ECB_03119,98,0.0
ECB_03120,294,0.0263346016373
ECB_03129,252,0.0121267150928
ECB_03130,293,0.1722373267
ECB_03133,205,0.0368774975885
ECB_03135,157,0.0141818705243
ECB_03137,169,0.00130712399291
ECB_03138,315,0.0176486413775
ECB_03139,429,0.01273491104
ECB_03141,137,0.00702297001938
ECB_03143,141,0.00388668509837
ECB_03144,122,0.0167639159026
ECB_03145,127,0.000524934383202
ECB_03146,329,0.0
ECB_03147,206,0.00709231528715
ECB_03148,129,0.000508036613673
ECB_03149,118,0.0214593507613
ECB_03151,443,0.0
ECB_03152,144,0.00225988700565
ECB_03154,167,0.000957407219459
ECB_03155,117,0.0
ECB_03156,177,0.0
ECB_03157,130,0.0
ECB_03158,101,0.0003300330033
ECB_03159,179,0.0176908752328
ECB_03160,104,0.00382442416341
ECB_03162,84,0.0
ECB_03164,136,0.0
ECB_03165,233,0.000286123032904
ECB_03166,110,0.00030303030303
ECB_03168,273,0.0001221001221
ECB_03170,201,0.0
ECB_03171,209,0.000318979266348
ECB_03172,103,0.0
ECB_03191,704,9.30919363123e-05
ECB_03192,179,0.0269324243285
ECB_03193,124,0.0013167486787
ECB_03194,95,0.014534641689
ECB_03195,119,0.0149646299198
ECB_03197,244,0.00635593220339
ECB_03198,270,0.0019669386901
ECB_03200,196,0.00101464314539
ECB_03204,340,0.0122665337321
ECB_03206,289,0.00279358004418
ECB_03207,134,0.000746268656716
ECB_03208,210,0.00047619047619
ECB_03209,700,0.00673204196933
ECB_03210,407,0.00974333347215
ECB_03211,187,0.0127194175051
ECB_03212,200,0.0177937853107
ECB_03215,393,0.0038239818289
ECB_03216,847,0.000955849492059
ECB_03217,108,0.00596359070935
ECB_03218,268,0.00381145121848
ECB_03219,457,0.00680314999567
ECB_03236,334,0.00279102811326
ECB_03237,252,0.0110281589095
ECB_03238,225,0.000296296296296
ECB_03239,278,0.00193878795269
ECB_03241,362,0.00403283703218
ECB_03242,240,0.0867843691149
ECB_03243,412,0.028186879491
ECB_03246,179,0.0293879998737
ECB_03248,858,0.00743352692505
ECB_03249,186,0.00535508170828
ECB_03250,711,0.00528498891511
ECB_03251,237,0.0194760304179
ECB_03252,133,0.00279512340172
ECB_03253,294,0.00396248895038
ECB_03254,574,0.0449575779051
ECB_03255,563,0.00766675698187
ECB_03256,450,0.0038028876334
ECB_03257,239,0.000683166678486
ECB_03258,170,0.00543369890329
ECB_03259,773,0.0212525854949
ECB_03261,777,0.0131703131703
ECB_03264,256,0.0196791137006
ECB_03265,248,0.0229861490796
ECB_03266,191,0.000349040139616
ECB_03267,442,0.000678733031674
ECB_03268,694,0.00921783161562
ECB_03271,343,0.065396715587
ECB_03275,280,0.00456416464891
ECB_03276,116,0.0102230664329
ECB_03281,477,0.00013739354961
ECB_03282,443,0.00517656961396
ECB_03283,657,0.00594725210467
ECB_03284,728,0.00319659154405
ECB_03285,387,0.00979430356648
ECB_03286,197,0.0023545269437
ECB_03287,446,0.0142509690659
ECB_03288,182,0.034295647855
ECB_03289,331,0.00552682335672
ECB_03290,231,0.00797319441387
ECB_03291,345,0.0101940555146
ECB_03296,590,0.015517571579
ECB_03297,146,0.00624564662178
ECB_03298,247,0.0202429149798
ECB_03299,356,0.0143512346855
ECB_03300,281,0.00474093733036
ECB_03301,295,0.0066264483386
ECB_03302,438,0.00403606532002
ECB_03303,241,0.00924350048058
ECB_03304,255,0.00173922676415
ECB_03305,425,0.00657494184114
ECB_03306,308,0.00316420867268
ECB_03307,396,0.0168450037094
ECB_03308,127,0.0201476934027
ECB_03309,386,0.0147404935453
ECB_03310,284,0.000117370892019
ECB_03311,361,0.00397358248431
ECB_03312,222,0.00109431465364
ECB_03313,512,0.0147488524011
ECB_03314,198,0.00396336243794
ECB_03316,125,0.0131163841808
ECB_03317,208,0.00138255106475
ECB_03318,732,0.014443826989
ECB_03321,203,0.019612590799
ECB_03322,419,0.0200167199277
ECB_03323,376,0.0232314581079
ECB_03324,195,0.00713313052296
ECB_03325,524,0.00558071333075
ECB_03326,314,0.00344200942819
ECB_03327,277,0.0118623671705
ECB_03330,133,0.00125313283208
ECB_03335,402,0.0121286224246
ECB_03341,400,0.0163559322034
ECB_03343,111,0.0208225174327
ECB_03344,144,0.0
ECB_03345,489,0.00299931833674
ECB_03346,285,0.0193041926851
ECB_03347,693,0.00515893397249
ECB_03348,297,0.012096482718
ECB_03349,450,0.00448587570621
ECB_03352,146,0.0328921910069
ECB_03355,176,0.0127311248074
ECB_03356,219,0.0201841962696
ECB_03357,112,0.0205004035513
ECB_03358,110,0.00830508474576
ECB_03359,191,0.0166001124028
ECB_03361,385,0.00642013353878
ECB_03363,242,0.0268408273801
ECB_03367,549,0.0020736212734
ECB_03368,200,0.0054011299435
ECB_03369,326,0.0382829018058
ECB_03370,337,0.00439403845831
ECB_03371,440,0.0056291730868
ECB_03372,691,0.00863401113591
ECB_03373,256,0.0237861935028
ECB_03374,425,0.0675014955135
ECB_03375,498,0.00416354684274
ECB_03377,662,0.0149410278731
ECB_03393,300,0.000111111111111
ECB_03394,381,0.00472885804529
ECB_03395,535,0.00391361740324
ECB_03396,574,0.00735939683852
ECB_03397,417,0.0193648471054
ECB_03400,146,0.0269870753038
ECB_03402,219,0.00221345097129
ECB_03403,328,0.00519498415323
ECB_03404,276,0.0488639154999
ECB_03410,689,0.00307823505777
ECB_03418,356,0.0266695232654
ECB_03420,393,0.00232026566611
ECB_03422,274,0.0315476926884
ECB_03424,452,0.00842082895855
ECB_03425,159,0.0206943111964
ECB_03444,383,0.0082459323509
ECB_03445,617,0.00840864763893
ECB_03453,154,0.0228593440458
ECB_03454,639,0.00489730599542
ECB_03455,442,0.0286461129432
ECB_03456,195,0.00834709546574
ECB_03461,558,0.00279144644918
ECB_03462,263,0.0106270541986
ECB_03463,396,0.00405895109285
ECB_03464,157,0.00910072330778
ECB_03465,273,0.0011382214772
ECB_03466,339,0.000389980500975
ECB_03467,175,0.0166424535916
ECB_03469,147,0.00412390945079
ECB_03470,562,0.00797997466675
ECB_03471,427,0.0111565381918
ECB_03472,319,0.0239076917627
ECB_03474,341,0.00302698941299
ECB_03475,398,0.00372909746472
ECB_03476,310,0.00314379442318
ECB_03477,348,0.00456036106241
ECB_03478,330,0.0594761171032
ECB_03487,268,0.0514545914495
ECB_03488,374,0.0246865464213
ECB_03489,356,0.0812765822383
ECB_03490,425,0.00932136922566
ECB_03492,269,0.0040115094617
ECB_03495,224,0.012088882163
ECB_03496,430,0.00625410589936
ECB_03497,152,0.0064451382694
ECB_03498,212,0.00892495469566
ECB_03499,218,0.00896179961644
ECB_03501,288,0.0108580508475
ECB_03503,223,0.016918750475
ECB_03504,578,0.0403935253064
ECB_03505,226,0.015991700415
ECB_03506,91,0.0
ECB_03507,704,0.0060822740113
ECB_03508,229,0.00433227246935
ECB_03509,704,0.00885577170005
ECB_03511,401,0.00479169308367
ECB_03512,466,0.00157731383817
ECB_03513,577,0.0145061637733
ECB_03547,159,0.0240059695128
ECB_03550,463,0.00105550877964
ECB_03551,440,0.00614791987673
ECB_03552,502,0.008628761789
ECB_03553,196,0.00130289403897
ECB_03555,562,0.00695860224782
ECB_03557,396,0.0123765907664
ECB_03558,165,0.0275980140387
ECB_03559,120,0.00239642184557
ECB_03560,135,0.0301653065495
ECB_03568,561,0.0131695821626
ECB_03569,144,0.00523775894539
ECB_03570,139,0.000942974434012
ECB_03572,416,0.0341577031725
ECB_03580,270,0.00159447583176
ECB_03581,135,0.0215358861687
ECB_03583,357,0.000553893873934
ECB_03584,366,0.000182149362477
ECB_03587,119,0.0568864834069
ECB_03589,548,0.00285888077859
ECB_03590,454,0.00365240548545
ECB_03592,476,0.00603309120258
ECB_03594,391,0.0285722542517
ECB_03595,322,0.0194739797172
ECB_03597,188,0.007491886044
ECB_03598,445,0.00294166190567
ECB_03608,241,0.0057012916989
ECB_03609,257,0.0
ECB_03610,296,0.00335738280654
ECB_03611,319,0.000626959247649
ECB_03612,363,0.00346920670495
ECB_03614,456,0.00296734066805
ECB_03616,460,7.24637681159e-05
ECB_03617,287,0.00150002952814
ECB_03622,271,0.00186586611629
ECB_03623,130,0.0602955236854
ECB_03625,629,0.000993416147953
